rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
"179,10100,Real Estate,Wu Yajun,59,China,Beijing,Real estate,Real Estate,China,,TRUE,D,F,1/1/1964 0:00,Wu,Yajun,,4/4/2023 5:01,,,1964,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"182,10000,Energy,Autry Stephens,85,United States,Midland,Oil,Energy,United States,,TRUE,U,M,3/8/1938 0:00,Stephens,Autry,,4/4/2023 5:01,Texas,South,1938,3,8,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"183,9900,Service,Liu Yongxing,74,China,Shanghai,Diversified,Service,China,East Hope Group,TRUE,D,M,6/1/1948 0:00,Liu,Yongxing,Chairman,4/4/2023 5:01,,,1948,6,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"184,9800,Diversified,Vinod Adani,74,United Arab Emirates,Dubai,""Infrastructure, commodities"",Diversified,Cyprus,,TRUE,Split Family Fortune,M,1/10/1949 0:00,Adani,Vinod,,4/4/2023 5:01,,,1949,1,10,114.52,-1.9,""$421,142,267,938 "",36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818"
"184,9800,Fashion & Retail,Nicolas Puech,80,Switzerland,Martigny,Hermes,Fashion & Retail,France,,FALSE,U,M,1/29/1943 0:00,Puech,Nicolas,,4/4/2023 5:01,,,1943,1,29,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"184,9800,Logistics,""Jacques Saadé, Jr."",51,France,Marseille,Shipping,Logistics,France,,FALSE,Split Family Fortune,M,8/10/1971 0:00,Saadé,Jacques,,4/4/2023 5:01,,,1971,8,10,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"184,9800,Logistics,Rodolphe Saadé,53,France,Marseille,Shipping,Logistics,France,CMA CGM,FALSE,Split Family Fortune,M,3/3/1970 0:00,Saadé,Rodolphe,Chairman and CEO,4/4/2023 5:01,,,1970,3,3,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"184,9800,Logistics,Tanya Saadé Zeenny,55,France,Marseille,Shipping,Logistics,France,,FALSE,Split Family Fortune,F,2/1/1968 0:00,Saadé Zeenny,Tanya,,4/4/2023 5:01,,,1968,2,1,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"184,9800,Finance & Investments,Melker Schorling & family,75,Sweden,Stockholm,Investments,Finance & Investments,Sweden,,TRUE,D,M,5/15/1947 0:00,Schorling,Melker,,4/4/2023 5:01,,,1947,5,15,110.51,1.8,""$530,832,908,738 "",67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501"
"190,9700,Manufacturing,Andrei Guriev & family,63,Russia,Moscow,Fertilizers,Manufacturing,Russia,,TRUE,U,M,3/24/1960 0:00,Guriev & family,Andrei,,4/4/2023 5:01,,,1960,3,24,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"190,9700,Finance & Investments,Michael Kim,59,South Korea,Seoul,Private equity,Finance & Investments,United States,MBK Partners,TRUE,U,M,10/1/1963 0:00,Kim,Michael,,4/4/2023 5:01,,,1963,10,1,115.16,0.4,""$2,029,000,000,000 "",94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922"
"190,9700,Technology,Lei Jun,53,China,Beijing,Smartphones,Technology,China,Xiaomi,TRUE,D,M,12/16/1969 0:00,Lei,Jun,Founder and CEO,4/4/2023 5:01,,,1969,12,16,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"190,9700,Manufacturing,Friedhelm Loh,76,Germany,Haiger,Manufacturing,Manufacturing,Germany,,FALSE,U,M,8/15/1946 0:00,Loh,Friedhelm,,4/4/2023 5:01,,,1946,8,15,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"190,9700,Healthcare,Sun Piaoyang,64,China,Lianyungang,Pharmaceuticals,Healthcare,China,,TRUE,D,M,9/1/1958 0:00,Sun,Piaoyang,,4/4/2023 5:01,,,1958,9,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"195,9600,Technology,Rick Cohen & family,70,United States,Keene,Warehouse automation,Technology,United States,C&S Wholesale Grocers,FALSE,N,M,7/25/1952 0:00,Cohen,Rick,Entrepreneur,4/4/2023 5:01,New Hampshire,Northeast,1952,7,25,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"195,9600,Energy,Jin Baofang,70,China,Xingtai,Solar panels,Energy,China,,TRUE,D,M,9/1/1952 0:00,Jin,Baofang,,4/4/2023 5:01,,,1952,9,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"195,9600,Manufacturing,Luo Liguo & family,67,China,Ningbo,Chemicals,Manufacturing,China,,TRUE,D,M,3/1/1956 0:00,Luo,Liguo,,4/4/2023 5:01,,,1956,3,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"195,9600,Food & Beverage,Marijke Mars,58,United States,Los Angeles,""Candy, pet food"",Food & Beverage,United States,,FALSE,U,F,7/28/1964 0:00,Mars,Marijke,,4/4/2023 5:01,California,West,1964,7,28,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"195,9600,Food & Beverage,Pamela Mars,62,United States,Alexandria,""Candy, pet food"",Food & Beverage,United States,,FALSE,U,F,8/1/1960 0:00,Mars,Pamela,,4/4/2023 5:01,Virginia,South,1960,8,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"195,9600,Food & Beverage,Valerie Mars,64,United States,New York,""Candy, pet food"",Food & Beverage,United States,,FALSE,U,F,1/26/1959 0:00,Mars,Valerie,,4/4/2023 5:01,New York,Northeast,1959,1,26,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"195,9600,Food & Beverage,Victoria Mars,66,United States,Philadelphia,""Candy, pet food"",Food & Beverage,United States,,FALSE,U,F,12/15/1956 0:00,Mars,Victoria,,4/4/2023 5:01,Pennsylvania,Northeast,1956,12,15,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"202,9500,Finance & Investments,Vincent Bolloré & family,71,France,Paris,Investments,Finance & Investments,France,,FALSE,U,M,4/1/1952 0:00,Bolloré,Vincent,,4/4/2023 5:01,,,1952,4,1,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"202,9500,Diversified,Jim Pattison,94,Canada,Vancouver,Diversified,Diversified,Canada,Jim Pattison Group,TRUE,D,M,10/1/1928 0:00,Pattison,Jim,""Founder, Chairman and CEO"",4/4/2023 5:01,,,1928,10,1,116.76,1.9,""$1,736,425,629,520 "",68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771"
"204,9400,Healthcare,Ernesto Bertarelli,57,Switzerland,Gstaad,""Biotech, investments"",Healthcare,Switzerland,,FALSE,U,M,9/22/1965 0:00,Bertarelli,Ernesto,,4/4/2023 5:01,,,1965,9,22,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"204,9400,Technology,Wang Xing,44,China,Beijing,Food delivery,Technology,China,,TRUE,D,M,2/18/1979 0:00,Wang,Xing,,4/4/2023 5:01,,,1979,2,18,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"206,9300,Technology,Brian Chesky,41,United States,San Francisco,Airbnb,Technology,United States,""Airbnb, Inc."",TRUE,D,M,8/29/1981 0:00,Chesky,Brian,CEO and Cofounder,4/4/2023 5:01,California,West,1981,8,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"206,9300,Manufacturing,James Dyson,75,United Kingdom,Gloucestershire,Vacuums,Manufacturing,United Kingdom,,TRUE,U,M,5/2/1947 0:00,Dyson,James,,4/4/2023 5:01,,,1947,5,2,119.62,1.7,""$2,827,113,184,696 "",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973"
"208,9200,Diversified,Roman Abramovich & family,56,Russia,Moscow,""Steel, investments"",Diversified,Russia,,TRUE,U,M,10/24/1966 0:00,Abramovich,Roman,,4/4/2023 5:01,,,1966,10,24,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"208,9200,Diversified,Antonia Ax:son Johnson & family,79,Sweden,Stockholm,Diversified,Diversified,Sweden,,FALSE,U,F,9/6/1943 0:00,Ax:son Johnson,Antonia,,4/4/2023 5:01,,,1943,9,6,110.51,1.8,""$530,832,908,738 "",67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501"
"208,9200,Energy,Daniel Kretinsky,47,Czech Republic,Prague,""Energy, investments"",Energy,Czech Republic,,TRUE,U,M,7/9/1975 0:00,Kretinsky,Daniel,,4/4/2023 5:01,,,1975,7,9,116.48,2.8,""$246,489,245,495 "",64.1,100.7,79,14.9,46.1,10669709,49.817492,15.472962"
"208,9200,Media & Entertainment,John Malone,82,United States,Elizabeth,Cable television,Media & Entertainment,United States,,TRUE,U,M,3/7/1941 0:00,Malone,John,,4/4/2023 5:01,Colorado,West,1941,3,7,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"208,9200,Technology,Azim Premji,77,India,Bangalore,Software services,Technology,India,Wipro Ltd.,FALSE,D,M,7/24/1945 0:00,Premji,Azim,Founder Chairman,4/4/2023 5:01,,,1945,7,24,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"208,9200,Finance & Investments,Charles Schwab,85,United States,Woodside,Discount brokerage,Finance & Investments,United States,Charles Schwab Corp.,TRUE,D,M,7/29/1937 0:00,Schwab,Charles,Investor,4/4/2023 5:01,California,West,1937,7,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"208,9200,Fashion & Retail,Eric Smidt,63,United States,Beverly Hills,Hardware stores,Fashion & Retail,United States,,TRUE,U,M,1/1/1960 0:00,Smidt,Eric,,4/4/2023 5:01,California,West,1960,1,1,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"215,9000,Technology,David Cheriton,72,United States,Palo Alto,Google,Technology,Canada,Stanford University,TRUE,D,M,3/29/1951 0:00,Cheriton,David,Professor,4/4/2023 5:01,California,West,1951,3,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"215,9000,Metals & Mining,Ivan Glasenberg,66,Switzerland,Ruschlikon,Mining,Metals & Mining,Switzerland,,TRUE,D,M,1/7/1957 0:00,Glasenberg,Ivan,,4/4/2023 5:01,,,1957,1,7,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"215,9000,Real Estate,Alexander Otto,55,Germany,Hamburg,Real estate,Real Estate,Germany,,FALSE,D,M,7/7/1967 0:00,Otto,Alexander,,4/4/2023 5:01,,,1967,7,7,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"215,9000,Food & Beverage,Anthony von Mandl,73,Canada,Vancouver,Alcoholic beverages,Food & Beverage,Canada,,TRUE,U,M,3/10/1950 0:00,von Mandl,Anthony,,4/4/2023 5:01,,,1950,3,10,116.76,1.9,""$1,736,425,629,520 "",68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771"
"215,9000,Manufacturing,Wang Liping & family,57,China,Changzhou,Hydraulic machinery,Manufacturing,China,,TRUE,U,M,2/24/1966 0:00,Wang,Liping,,4/4/2023 5:01,,,1966,2,24,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"220,8900,Food & Beverage,Finn Rausing,68,United Kingdom,London,Packaging,Food & Beverage,Sweden,,FALSE,D,M,1/1/1955 0:00,Rausing,Finn,,4/4/2023 5:01,,,1955,1,1,119.62,1.7,""$2,827,113,184,696 "",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973"
"220,8900,Food & Beverage,Jorn Rausing,63,United Kingdom,Surrey,Packaging,Food & Beverage,Sweden,,FALSE,D,M,1/1/1960 0:00,Rausing,Jorn,,4/4/2023 5:01,,,1960,1,1,119.62,1.7,""$2,827,113,184,696 "",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973"
"220,8900,Food & Beverage,Kirsten Rausing,70,United Kingdom,Newmarket,Packaging,Food & Beverage,Sweden,,FALSE,D,F,6/6/1952 0:00,Rausing,Kirsten,,4/4/2023 5:01,,,1952,6,6,119.62,1.7,""$2,827,113,184,696 "",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973"
"223,8800,Fashion & Retail,Tatyana Bakalchuk,47,Russia,Moscow region,Ecommerce,Fashion & Retail,Russia,,TRUE,U,F,10/16/1975 0:00,Bakalchuk,Tatyana,,4/4/2023 5:01,,,1975,10,16,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"223,8800,Technology,John Doerr,71,United States,Woodside,Venture capital,Technology,United States,Kleiner Perkins,TRUE,D,M,6/29/1951 0:00,Doerr,John,Investor,4/4/2023 5:01,California,West,1951,6,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"223,8800,Technology,Richard Liu,49,China,Beijing,E-commerce,Technology,China,,TRUE,D,M,3/10/1974 0:00,Liu,Richard,,4/4/2023 5:01,,,1974,3,10,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"223,8800,Technology,Dustin Moskovitz,38,United States,San Francisco,Facebook,Technology,United States,Asana,TRUE,D,M,5/22/1984 0:00,Moskovitz,Dustin,Cofounder,4/4/2023 5:01,California,West,1984,5,22,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"223,8800,Technology,Pierre Omidyar,55,United States,Honolulu,""EBay, PayPal"",Technology,United States,eBay,TRUE,D,M,6/21/1967 0:00,Omidyar,Pierre,Founder,4/4/2023 5:01,Hawaii,West,1967,6,21,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"223,8800,Energy,Pei Zhenhua,64,China,Ningde,Batteries,Energy,China,,TRUE,D,M,1/1/1959 0:00,Pei,Zhenhua,,4/4/2023 5:01,,,1959,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"223,8800,Energy,Carrie Perrodo & family,72,United Kingdom,London,Oil,Energy,France,,FALSE,U,F,1/1/1951 0:00,Perrodo,Carrie,Philanthropist,4/4/2023 5:01,,,1951,1,1,119.62,1.7,""$2,827,113,184,696 "",60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973"
"230,8700,Manufacturing,Chen Jianhua,52,China,Wujiang,Chemicals,Manufacturing,China,,TRUE,U,M,1/1/1971 0:00,Chen,Jianhua,,4/4/2023 5:01,,,1971,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"230,8700,Fashion & Retail,Michael Otto,79,Germany,Hamburg,""Retail, real estate"",Fashion & Retail,Germany,,FALSE,D,M,4/12/1943 0:00,Otto,Michael,,4/4/2023 5:01,,,1943,4,12,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"232,8600,Finance & Investments,Leon Black,71,United States,New York,Private equity,Finance & Investments,United States,,TRUE,D,M,7/31/1951 0:00,Black,Leon,,4/4/2023 5:01,New York,Northeast,1951,7,31,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"232,8600,Finance & Investments,Graeme Hart,67,New Zealand,Auckland,Investments,Finance & Investments,New Zealand,,TRUE,D,M,6/6/1955 0:00,Hart,Graeme,,4/4/2023 5:01,,,1955,6,6,114.24,1.6,""$206,928,765,544 "",82,100,81.9,29,34.6,4841000,-40.900557,174.885971"
"232,8600,Food & Beverage,Ravi Jaipuria,68,India,Delhi,""Soft drinks, fast food"",Food & Beverage,India,,FALSE,U,M,11/28/1954 0:00,Jaipuria,Ravi,,4/4/2023 5:01,,,1954,11,28,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"232,8600,Technology,Hasso Plattner & family,79,Germany,Heidelberg,Software,Technology,Germany,,TRUE,U,M,1/21/1944 0:00,Plattner,Hasso,,4/4/2023 5:01,,,1944,1,21,112.85,1.4,""$3,845,630,030,824 "",70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526"
"232,8600,Food & Beverage,Carlos Alberto Sicupira & family,75,Switzerland,St. Gallen,Beer,Food & Beverage,Brazil,,TRUE,U,M,1/1/1948 0:00,Sicupira,Carlos Alberto,,4/4/2023 5:01,,,1948,1,1,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"232,8600,Real Estate,Manuel Villar,73,Philippines,Manila,Real estate,Real Estate,Philippines,,TRUE,U,M,12/13/1949 0:00,Villar,Manuel,,4/4/2023 5:01,,,1949,12,13,129.61,2.5,""$376,795,508,680 "",35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017"
"232,8600,Technology,Andreas von Bechtolsheim & family,67,United States,Palo Alto,Google,Technology,Germany,Arista Networks,TRUE,D,M,9/30/1955 0:00,von Bechtolsheim,Andreas,""Cofounder, Chief Development Officer and Chairman"",4/4/2023 5:01,California,West,1955,9,30,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"239,8500,Finance & Investments,""Chase Coleman, III."",47,United States,New York,Investments,Finance & Investments,United States,Tiger Global Management,TRUE,D,M,6/21/1975 0:00,Coleman,Chase,Investor,4/4/2023 5:01,New York,Northeast,1975,6,21,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"239,8500,Fashion & Retail,Ann Walton Kroenke,74,United States,Electra,Walmart,Fashion & Retail,United States,,FALSE,D,F,12/18/1948 0:00,Kroenke,Ann Walton,,4/4/2023 5:01,Texas,South,1948,12,18,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"239,8500,Manufacturing,Li Zhenguo & family,55,China,Xi'an,Solar wafers and modules,Manufacturing,China,,TRUE,D,M,1/1/1968 0:00,Li,Zhenguo,,4/4/2023 5:01,,,1968,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"242,8400,Media & Entertainment,Jim Kennedy,75,United States,Atlanta,""Media, automotive"",Media & Entertainment,United States,Cox Enterprises,FALSE,U,M,11/29/1947 0:00,Kennedy,Jim,Chairman Emeritus,4/4/2023 5:01,Georgia,South,1947,11,29,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"242,8400,Metals & Mining,Nicky Oppenheimer & family,77,South Africa,Johannesburg,Diamonds,Metals & Mining,South Africa,,FALSE,D,M,6/8/1945 0:00,Oppenheimer,Nicky,,4/4/2023 5:01,,,1945,6,8,158.93,4.1,""$351,431,649,241 "",22.4,100.9,63.9,27.5,29.2,58558270,-30.559482,22.937506"
"242,8400,Media & Entertainment,Blair Parry-Okeden,72,Australia,New South Wales,""Media, automotive"",Media & Entertainment,United States,,FALSE,U,F,5/21/1950 0:00,Parry-Okeden,Blair,,4/4/2023 5:01,,,1950,5,21,119.8,1.6,""$1,392,680,589,329 "",113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136"
"242,8400,Metals & Mining,Zheng Shuliang & family,77,China,Binzhou,Aluminum products,Metals & Mining,China,,FALSE,D,F,1/1/1946 0:00,Zheng,Shuliang,,4/4/2023 5:01,,,1946,1,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"246,8300,Fashion & Retail,John Morris,75,United States,Springfield,Sporting goods retail,Fashion & Retail,United States,,TRUE,U,M,3/19/1948 0:00,Morris,John,,4/4/2023 5:01,Missouri,Midwest,1948,3,19,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"246,8300,Fashion & Retail,Stefano Pessina,81,Monaco,Monte Carlo,Drugstores,Fashion & Retail,Monaco,,FALSE,D,M,6/4/1941 0:00,Pessina,Stefano,,4/4/2023 5:01,,,1941,6,4,,,""$7,184,844,193 "",,,,,,38964,43.7384176,7.4246158"
"246,8300,Finance & Investments,Francine von Finck & family,,Switzerland,Thurgau,Investments,Finance & Investments,Germany,,FALSE,D,F,,von Finck,Francine,,4/4/2023 5:01,,,,,,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
249,8200,Real Estate,Francis Choi,75,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,,TRUE,U,M,9/18/1947 0:00,Choi,Francis,,4/4/2023 5:01,,,1947,9,18,,,,,,,,,,,
"249,8200,Energy,German Khan,61,Russia,Moscow,""Oil, banking, telecom"",Energy,Russia,,TRUE,U,M,10/24/1961 0:00,Khan,German,,4/4/2023 5:01,,,1961,10,24,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"249,8200,Diversified,Abdulsamad Rabiu,62,Nigeria,Lagos,""Cement, sugar"",Diversified,Nigeria,,FALSE,U,M,8/4/1960 0:00,Rabiu,Abdulsamad,,4/4/2023 5:01,,,1960,8,4,267.51,11.4,""$448,120,428,859 "",10.2,84.7,54.3,1.5,34.8,200963599,9.081999,8.675277"
"249,8200,Finance & Investments,George Roberts,79,United States,Atherton,Private equity,Finance & Investments,United States,,TRUE,U,M,9/14/1943 0:00,Roberts,George,,4/4/2023 5:01,California,West,1943,9,14,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"249,8200,Real Estate,Kushal Pal Singh,91,India,Delhi,Real estate,Real Estate,India,,FALSE,D,M,8/15/1931 0:00,Singh,Kushal Pal,,4/4/2023 5:01,,,1931,8,15,180.44,7.7,""$2,611,000,000,000 "",28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288"
"249,8200,Real Estate,Wang Jianlin,68,China,Beijing,Real estate,Real Estate,China,Dalian Wanda Group,TRUE,D,M,10/1/1954 0:00,Wang,Jianlin,Chairman,4/4/2023 5:01,,,1954,10,1,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"249,8200,Real Estate,Yang Huiyan & family,41,China,Foshan,Real estate,Real Estate,China,,FALSE,D,F,9/27/1981 0:00,Yang,Huiyan,,4/4/2023 5:01,,,1981,9,27,125.08,2.9,""$19,910,000,000,000 "",50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397"
"256,8100,Diversified,Laurent Dassault,69,France,Paris,Diversified,Diversified,France,,FALSE,D,M,7/7/1953 0:00,Dassault,Laurent,,4/4/2023 5:01,,,1953,7,7,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"256,8100,Diversified,Thierry Dassault,66,France,Paris,Diversified,Diversified,France,,FALSE,D,M,3/26/1957 0:00,Dassault,Thierry,,4/4/2023 5:01,,,1957,3,26,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"256,8100,Food & Beverage,Tilman Fertitta,65,United States,Houston,""Houston Rockets, entertainment"",Food & Beverage,United States,Landry's Inc,TRUE,U,M,6/25/1957 0:00,Fertitta,Tilman,Chairman and CEO,4/4/2023 5:01,Texas,South,1957,6,25,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"256,8100,Diversified,Marie-Hélène Habert-Dassault,58,France,Paris,Diversified,Diversified,France,,FALSE,D,F,4/4/1965 0:00,Habert-Dassault,Marie-Hélène,,4/4/2023 5:01,,,1965,4,4,110.05,1.1,""$2,715,518,274,227 "",65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749"
"256,8100,Gambling & Casinos,Karel Komarek,54,Switzerland,Verbier,""Oil and gas, IT, lotteries"",Gambling & Casinos,Czech Republic,,TRUE,U,M,3/15/1969 0:00,Komarek,Karel,,4/4/2023 5:01,,,1969,3,15,99.55,0.4,""$703,082,435,360 "",59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512"
"261,8000,Technology,Nathan Blecharczyk,39,United States,San Francisco,Airbnb,Technology,United States,,TRUE,D,M,6/11/1983 0:00,Blecharczyk,Nathan,,4/4/2023 5:01,California,West,1983,6,11,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"261,8000,Energy,Leonid Fedun,66,Russia,Moscow,Oil,Energy,Russia,,TRUE,U,M,4/5/1956 0:00,Fedun,Leonid,,4/4/2023 5:01,,,1956,4,5,180.75,4.5,""$1,699,876,578,871 "",81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756"
"261,8000,Fashion & Retail,Bernard Marcus,93,United States,Atlanta,Home Depot,Fashion & Retail,United States,Home Depot,TRUE,D,M,5/12/1929 0:00,Marcus,Bernard,""Co-founder, ex chairman of the board"",4/4/2023 5:01,Georgia,South,1929,5,12,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
"261,8000,Finance & Investments,Patrick Ryan,85,United States,Winnetka,Insurance,Finance & Investments,United States,Ryan Specialty Group,TRUE,E,M,5/15/1937 0:00,Ryan,Patrick,Chairman and CEO,4/4/2023 5:01,Illinois,Midwest,1937,5,15,117.24,7.5,""$21,427,700,000,000 "",88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891"
